[65, 117], [8, 65]
[7, 36], [36, 64]
[7, 36], [36, 48]
[7, 36], [36, 117]
[7, 36], [36, 231]
[7, 36], [36, 130]
[7, 36], [28, 36]
[7, 36], [36, 115]
[7, 36], [29, 36]
[7, 36], [36, 265]
[7, 36], [36, 78]
[7, 36], [5, 36]
[7, 36], [36, 290]
[7, 36], [36, 233]
[7, 36], [36, 65]
[7, 36], [36, 85]
[7, 36], [36, 161]
[7, 36], [36, 87]
[7, 36], [36, 66]
[7, 36], [36, 101]
[7, 36], [36, 167]
[7, 36], [36, 55]
[7, 36], [36, 107]
[7, 36], [36, 127]
[7, 36], [36, 125]
[36, 191], [36, 139]
[36, 191], [17, 36]
[36, 191], [36, 179]
[36, 191], [36, 94]
[36, 191], [32, 36]
[36, 191], [36, 116]
[36, 191], [36, 181]
[36, 191], [36, 61]
[36, 191], [36, 114]
[36, 191], [36, 86]
[36, 191], [36, 108]
[36, 191], [8, 36]
[36, 191], [36, 121]
[36, 191], [36, 256]
[36, 191], [36, 37]
[36, 191], [36, 70]
[36, 191], [36, 145]
[36, 191], [16, 36]
[36, 191], [36, 64]
[36, 191], [36, 48]
[36, 191], [36, 117]
[36, 191], [36, 231]
[36, 191], [36, 130]
[36, 191], [28, 36]
[36, 191], [36, 115]
[36, 191], [29, 36]
[36, 191], [36, 265]
[36, 191], [36, 78]
[36, 191], [5, 36]
[36, 191], [36, 290]
[36, 191], [36, 233]
[36, 191], [36, 65]
[36, 191], [36, 85]
[36, 191], [36, 161]
[36, 191], [36, 87]
[36, 191], [36, 66]
[36, 191], [36, 101]
[36, 191], [36, 167]
[36, 191], [36, 55]
[36, 191], [36, 107]
[36, 191], [36, 127]
[36, 191], [36, 125]
[36, 139], [17, 36]
[36, 139], [36, 179]
[36, 139], [36, 94]
[36, 139], [32, 36]
[36, 139], [36, 116]
[36, 139], [36, 181]
[36, 139], [36, 61]
[36, 139], [36, 114]
[36, 139], [36, 86]
[36, 139], [36, 108]
[36, 139], [8, 36]
[36, 139], [36, 121]
[36, 139], [36, 256]
[36, 139], [36, 37]
[36, 139], [36, 70]
[36, 139], [36, 145]
[36, 139], [16, 36]
[36, 139], [36, 64]
[36, 139], [36, 48]
[36, 139], [36, 117]
[36, 139], [36, 231]
[36, 139], [36, 130]
[36, 139], [28, 36]
[36, 139], [36, 115]
[36, 139], [29, 36]
[36, 139], [36, 265]
[36, 139], [36, 78]
[36, 139], [5, 36]
[36, 139], [36, 290]
[36, 139], [36, 233]
[36, 139], [36, 65]
[36, 139], [36, 85]
[36, 139], [36, 161]
[36, 139], [36, 87]
[36, 139], [36, 66]
[36, 139], [36, 101]
[36, 139], [36, 167]
[36, 139], [36, 55]
[36, 139], [36, 107]
[36, 139], [36, 127]
[36, 139], [36, 125]
[17, 36], [36, 179]
[17, 36], [36, 94]
[17, 36], [32, 36]
[17, 36], [36, 116]
[17, 36], [36, 181]
[17, 36], [36, 61]
[17, 36], [36, 114]
[17, 36], [36, 86]
[17, 36], [36, 108]
[17, 36], [8, 36]
[17, 36], [36, 121]
[17, 36], [36, 256]
[17, 36], [36, 37]
[17, 36], [36, 70]
[17, 36], [36, 145]
[17, 36], [16, 36]
[17, 36], [36, 64]
[17, 36], [36, 48]
[17, 36], [36, 117]
[17, 36], [36, 231]
[17, 36], [36, 130]
[17, 36], [28, 36]
[17, 36], [36, 115]
[17, 36], [29, 36]
[17, 36], [36, 265]
[17, 36], [36, 78]
[17, 36], [5, 36]
[17, 36], [36, 290]
[17, 36], [36, 233]
[17, 36], [36, 65]
[17, 36], [36, 85]
[17, 36], [36, 161]
[17, 36], [36, 87]
[17, 36], [36, 66]
[17, 36], [36, 101]
[17, 36], [36, 167]
[17, 36], [36, 55]
[17, 36], [36, 107]
[17, 36], [36, 127]
[17, 36], [36, 125]
[36, 179], [36, 94]
[36, 179], [32, 36]
[36, 179], [36, 116]
[36, 179], [36, 181]
[36, 179], [36, 61]
[36, 179], [36, 114]
[36, 179], [36, 86]
[36, 179], [36, 108]
[36, 179], [8, 36]
[36, 179], [36, 121]
[36, 179], [36, 256]
[36, 179], [36, 37]
[36, 179], [36, 70]
[36, 179], [36, 145]
[36, 179], [16, 36]
[36, 179], [36, 64]
[36, 179], [36, 48]
[36, 179], [36, 117]
[36, 179], [36, 231]
[36, 179], [36, 130]
[36, 179], [28, 36]
[36, 179], [36, 115]
[36, 179], [29, 36]
[36, 179], [36, 265]
[36, 179], [36, 78]
[36, 179], [5, 36]
[36, 179], [36, 290]
[36, 179], [36, 233]
[36, 179], [36, 65]
[36, 179], [36, 85]
[36, 179], [36, 161]
[36, 179], [36, 87]
[36, 179], [36, 66]
[36, 179], [36, 101]
[36, 179], [36, 167]
[36, 179], [36, 55]
[36, 179], [36, 107]
[36, 179], [36, 127]
[36, 179], [36, 125]
[36, 94], [32, 36]
[36, 94], [36, 116]
[36, 94], [36, 181]
[36, 94], [36, 61]
[36, 94], [36, 114]
[36, 94], [36, 86]
[36, 94], [36, 108]
[36, 94], [8, 36]
[36, 94], [36, 121]
[36, 94], [36, 256]
[36, 94], [36, 37]
[36, 94], [36, 70]
[36, 94], [36, 145]
[36, 94], [16, 36]
[36, 94], [36, 64]
[36, 94], [36, 48]
[36, 94], [36, 117]
[36, 94], [36, 231]
[36, 94], [36, 130]
[36, 94], [28, 36]
[36, 94], [36, 115]
[36, 94], [29, 36]
[36, 94], [36, 265]
[36, 94], [36, 78]
[36, 94], [5, 36]
[36, 94], [36, 290]
[36, 94], [36, 233]
[36, 94], [36, 65]
[36, 94], [36, 85]
[36, 94], [36, 161]
[36, 94], [36, 87]
[36, 94], [36, 66]
[36, 94], [36, 101]
[36, 94], [36, 167]
[36, 94], [36, 55]
[36, 94], [36, 107]
[36, 94], [36, 127]
[36, 94], [36, 125]
[32, 36], [36, 116]
[32, 36], [36, 181]
[32, 36], [36, 61]
[32, 36], [36, 114]
[32, 36], [36, 86]
[32, 36], [36, 108]
[32, 36], [8, 36]
[32, 36], [36, 121]
[32, 36], [36, 256]
[32, 36], [36, 37]
[32, 36], [36, 70]
[32, 36], [36, 145]
[32, 36], [16, 36]
[32, 36], [36, 64]
[32, 36], [36, 48]
[32, 36], [36, 117]
[32, 36], [36, 231]
[32, 36], [36, 130]
[32, 36], [28, 36]
[32, 36], [36, 115]
[32, 36], [29, 36]
[32, 36], [36, 265]
[32, 36], [36, 78]
[32, 36], [5, 36]
[32, 36], [36, 290]
[32, 36], [36, 233]
[32, 36], [36, 65]
[32, 36], [36, 85]
[32, 36], [36, 161]
[32, 36], [36, 87]
[32, 36], [36, 66]
[32, 36], [36, 101]
[32, 36], [36, 167]
[32, 36], [36, 55]
[32, 36], [36, 107]
[32, 36], [36, 127]
[32, 36], [36, 125]
[36, 116], [36, 181]
[36, 116], [36, 61]
[36, 116], [36, 114]
[36, 116], [36, 86]
[36, 116], [36, 108]
[36, 116], [8, 36]
[36, 116], [36, 121]
[36, 116], [36, 256]
[36, 116], [36, 37]
[36, 116], [36, 70]
[36, 116], [36, 145]
[36, 116], [16, 36]
[36, 116], [36, 64]
[36, 116], [36, 48]
[36, 116], [36, 117]
[36, 116], [36, 231]
[36, 116], [36, 130]
[36, 116], [28, 36]
[36, 116], [36, 115]
[36, 116], [29, 36]
[36, 116], [36, 265]
[36, 116], [36, 78]
[36, 116], [5, 36]
[36, 116], [36, 290]
[36, 116], [36, 233]
[36, 116], [36, 65]
[36, 116], [36, 85]
[36, 116], [36, 161]
[36, 116], [36, 87]
[36, 116], [36, 66]
[36, 116], [36, 101]
[36, 116], [36, 167]
[36, 116], [36, 55]
[36, 116], [36, 107]
[36, 116], [36, 127]
[36, 116], [36, 125]
[36, 181], [36, 61]
[36, 181], [36, 114]
[36, 181], [36, 86]
[36, 181], [36, 108]
[36, 181], [8, 36]
[36, 181], [36, 121]
[36, 181], [36, 256]
[36, 181], [36, 37]
[36, 181], [36, 70]
[36, 181], [36, 145]
[36, 181], [16, 36]
[36, 181], [36, 64]
[36, 181], [36, 48]
[36, 181], [36, 117]
[36, 181], [36, 231]
[36, 181], [36, 130]
[36, 181], [28, 36]
[36, 181], [36, 115]
[36, 181], [29, 36]
[36, 181], [36, 265]
[36, 181], [36, 78]
[36, 181], [5, 36]
[36, 181], [36, 290]
[36, 181], [36, 233]
[36, 181], [36, 65]
[36, 181], [36, 85]
[36, 181], [36, 161]
[36, 181], [36, 87]
[36, 181], [36, 66]
[36, 181], [36, 101]
[36, 181], [36, 167]
[36, 181], [36, 55]
[36, 181], [36, 107]
[36, 181], [36, 127]
[36, 181], [36, 125]
[36, 61], [36, 114]
[36, 61], [36, 86]
[36, 61], [36, 108]
[36, 61], [8, 36]
[36, 61], [36, 121]
[36, 61], [36, 256]
[36, 61], [36, 37]
[36, 61], [36, 70]
[36, 61], [36, 145]
[36, 61], [16, 36]
[36, 61], [36, 64]
[36, 61], [36, 48]
[36, 61], [36, 117]
[36, 61], [36, 231]
[36, 61], [36, 130]
[36, 61], [28, 36]
[36, 61], [36, 115]
[36, 61], [29, 36]
[36, 61], [36, 265]
[36, 61], [36, 78]
[36, 61], [5, 36]
[36, 61], [36, 290]
[36, 61], [36, 233]
[36, 61], [36, 65]
[36, 61], [36, 85]
[36, 61], [36, 161]
[36, 61], [36, 87]
[36, 61], [36, 66]
[36, 61], [36, 101]
[36, 61], [36, 167]
[36, 61], [36, 55]
[36, 61], [36, 107]
[36, 61], [36, 127]
[36, 61], [36, 125]
[36, 114], [36, 86]
[36, 114], [36, 108]
[36, 114], [8, 36]
[36, 114], [36, 121]
[36, 114], [36, 256]
[36, 114], [36, 37]
[36, 114], [36, 70]
[36, 114], [36, 145]
[36, 114], [16, 36]
[36, 114], [36, 64]
[36, 114], [36, 48]
[36, 114], [36, 117]
[36, 114], [36, 231]
[36, 114], [36, 130]
[36, 114], [28, 36]
[36, 114], [36, 115]
[36, 114], [29, 36]
[36, 114], [36, 265]
[36, 114], [36, 78]
[36, 114], [5, 36]
[36, 114], [36, 290]
[36, 114], [36, 233]
[36, 114], [36, 65]
[36, 114], [36, 85]
[36, 114], [36, 161]
[36, 114], [36, 87]
[36, 114], [36, 66]
[36, 114], [36, 101]
[36, 114], [36, 167]
[36, 114], [36, 55]
[36, 114], [36, 107]
[36, 114], [36, 127]
[36, 114], [36, 125]
[36, 86], [36, 108]
[36, 86], [8, 36]
[36, 86], [36, 121]
[36, 86], [36, 256]
[36, 86], [36, 37]
[36, 86], [36, 70]
[36, 86], [36, 145]
[36, 86], [16, 36]
[36, 86], [36, 64]
[36, 86], [36, 48]
[36, 86], [36, 117]
[36, 86], [36, 231]
[36, 86], [36, 130]
[36, 86], [28, 36]
[36, 86], [36, 115]
[36, 86], [29, 36]
[36, 86], [36, 265]
[36, 86], [36, 78]
[36, 86], [5, 36]
[36, 86], [36, 290]
[36, 86], [36, 233]
[36, 86], [36, 65]
[36, 86], [36, 85]
[36, 86], [36, 161]
[36, 86], [36, 87]
[36, 86], [36, 66]
[36, 86], [36, 101]
[36, 86], [36, 167]
[36, 86], [36, 55]
[36, 86], [36, 107]
[36, 86], [36, 127]
[36, 86], [36, 125]
[36, 108], [8, 36]
[36, 108], [36, 121]
[36, 108], [36, 256]
[36, 108], [36, 37]
[36, 108], [36, 70]
[36, 108], [36, 145]
[36, 108], [16, 36]
[36, 108], [36, 64]
[36, 108], [36, 48]
[36, 108], [36, 117]
[36, 108], [36, 231]
[36, 108], [36, 130]
[36, 108], [28, 36]
[36, 108], [36, 115]
[36, 108], [29, 36]
[36, 108], [36, 265]
[36, 108], [36, 78]
[36, 108], [5, 36]
[36, 108], [36, 290]
[36, 108], [36, 233]
[36, 108], [36, 65]
[36, 108], [36, 85]
[36, 108], [36, 161]
[36, 108], [36, 87]
[36, 108], [36, 66]
[36, 108], [36, 101]
[36, 108], [36, 167]
[36, 108], [36, 55]
[36, 108], [36, 107]
[36, 108], [36, 127]
[36, 108], [36, 125]
[8, 36], [36, 121]
[8, 36], [36, 256]
[8, 36], [36, 37]
[8, 36], [36, 70]
[8, 36], [36, 145]
[8, 36], [16, 36]
[8, 36], [36, 64]
[8, 36], [36, 48]
[8, 36], [36, 117]
[8, 36], [36, 231]
[8, 36], [36, 130]
[8, 36], [28, 36]
[8, 36], [36, 115]
[8, 36], [29, 36]
[8, 36], [36, 265]
[8, 36], [36, 78]
[8, 36], [5, 36]
[8, 36], [36, 290]
[8, 36], [36, 233]
[8, 36], [36, 65]
[8, 36], [36, 85]
[8, 36], [36, 161]
[8, 36], [36, 87]
[8, 36], [36, 66]
[8, 36], [36, 101]
[8, 36], [36, 167]
[8, 36], [36, 55]
[8, 36], [36, 107]
[8, 36], [36, 127]
[8, 36], [36, 125]
[36, 121], [36, 256]
[36, 121], [36, 37]
[36, 121], [36, 70]
[36, 121], [36, 145]
[36, 121], [16, 36]
[36, 121], [36, 64]
[36, 121], [36, 48]
[36, 121], [36, 117]
[36, 121], [36, 231]
[36, 121], [36, 130]
[36, 121], [28, 36]
[36, 121], [36, 115]
[36, 121], [29, 36]
[36, 121], [36, 265]
[36, 121], [36, 78]
[36, 121], [5, 36]
[36, 121], [36, 290]
[36, 121], [36, 233]
[36, 121], [36, 65]
[36, 121], [36, 85]
[36, 121], [36, 161]
[36, 121], [36, 87]
[36, 121], [36, 66]
[36, 121], [36, 101]
[36, 121], [36, 167]
[36, 121], [36, 55]
[36, 121], [36, 107]
[36, 121], [36, 127]
[36, 121], [36, 125]
[36, 256], [36, 37]
[36, 256], [36, 70]
[36, 256], [36, 145]
[36, 256], [16, 36]
[36, 256], [36, 64]
[36, 256], [36, 48]
[36, 256], [36, 117]
[36, 256], [36, 231]
[36, 256], [36, 130]
[36, 256], [28, 36]
[36, 256], [36, 115]
[36, 256], [29, 36]
[36, 256], [36, 265]
[36, 256], [36, 78]
[36, 256], [5, 36]
[36, 256], [36, 290]
[36, 256], [36, 233]
[36, 256], [36, 65]
[36, 256], [36, 85]
[36, 256], [36, 161]
[36, 256], [36, 87]
[36, 256], [36, 66]
[36, 256], [36, 101]
[36, 256], [36, 167]
[36, 256], [36, 55]
[36, 256], [36, 107]
[36, 256], [36, 127]
[36, 256], [36, 125]
[36, 37], [36, 70]
[36, 37], [36, 145]
[36, 37], [16, 36]
[36, 37], [36, 64]
[36, 37], [36, 48]
[36, 37], [36, 117]
[36, 37], [36, 231]
[36, 37], [36, 130]
[36, 37], [28, 36]
[36, 37], [36, 115]
[36, 37], [29, 36]
[36, 37], [36, 265]
[36, 37], [36, 78]
[36, 37], [5, 36]
[36, 37], [36, 290]
[36, 37], [36, 233]
[36, 37], [36, 65]
[36, 37], [36, 85]
[36, 37], [36, 161]
[36, 37], [36, 87]
[36, 37], [36, 66]
[36, 37], [36, 101]
[36, 37], [36, 167]
[36, 37], [36, 55]
[36, 37], [36, 107]
[36, 37], [36, 127]
[36, 37], [36, 125]
[36, 70], [36, 145]
[36, 70], [16, 36]
[36, 70], [36, 64]
[36, 70], [36, 48]
[36, 70], [36, 117]
[36, 70], [36, 231]
[36, 70], [36, 130]
[36, 70], [28, 36]
[36, 70], [36, 115]
[36, 70], [29, 36]
[36, 70], [36, 265]
[36, 70], [36, 78]
[36, 70], [5, 36]
[36, 70], [36, 290]
[36, 70], [36, 233]
[36, 70], [36, 65]
[36, 70], [36, 85]
[36, 70], [36, 161]
[36, 70], [36, 87]
[36, 70], [36, 66]
[36, 70], [36, 101]
[36, 70], [36, 167]
[36, 70], [36, 55]
[36, 70], [36, 107]
[36, 70], [36, 127]
[36, 70], [36, 125]
[36, 145], [16, 36]
[36, 145], [36, 64]
[36, 145], [36, 48]
[36, 145], [36, 117]
[36, 145], [36, 231]
[36, 145], [36, 130]
[36, 145], [28, 36]
[36, 145], [36, 115]
[36, 145], [29, 36]
[36, 145], [36, 265]
[36, 145], [36, 78]
[36, 145], [5, 36]
[36, 145], [36, 290]
[36, 145], [36, 233]
[36, 145], [36, 65]
[36, 145], [36, 85]
[36, 145], [36, 161]
[36, 145], [36, 87]
[36, 145], [36, 66]
[36, 145], [36, 101]
[36, 145], [36, 167]
[36, 145], [36, 55]
[36, 145], [36, 107]
[36, 145], [36, 127]
[36, 145], [36, 125]
[16, 36], [36, 64]
[16, 36], [36, 48]
[16, 36], [36, 117]
[16, 36], [36, 231]
[16, 36], [36, 130]
[16, 36], [28, 36]
[16, 36], [36, 115]
[16, 36], [29, 36]
[16, 36], [36, 265]
[16, 36], [36, 78]
[16, 36], [5, 36]
[16, 36], [36, 290]
[16, 36], [36, 233]
[16, 36], [36, 65]
[16, 36], [36, 85]
[16, 36], [36, 161]
[16, 36], [36, 87]
[16, 36], [36, 66]
[16, 36], [36, 101]
[16, 36], [36, 167]
[16, 36], [36, 55]
[16, 36], [36, 107]
[16, 36], [36, 127]
[16, 36], [36, 125]
[36, 64], [36, 48]
[36, 64], [36, 117]
[36, 64], [36, 231]
[36, 64], [36, 130]
[36, 64], [28, 36]
[36, 64], [36, 115]
[36, 64], [29, 36]
[36, 64], [36, 265]
[36, 64], [36, 78]
[36, 64], [5, 36]
[36, 64], [36, 290]
[36, 64], [36, 233]
[36, 64], [36, 65]
[36, 64], [36, 85]
[36, 64], [36, 161]
[36, 64], [36, 87]
[36, 64], [36, 66]
[36, 64], [36, 101]
[36, 64], [36, 167]
[36, 64], [36, 55]
[36, 64], [36, 107]
[36, 64], [36, 127]
[36, 64], [36, 125]
[36, 48], [36, 117]
[36, 48], [36, 231]
[36, 48], [36, 130]
[36, 48], [28, 36]
[36, 48], [36, 115]
[36, 48], [29, 36]
[36, 48], [36, 265]
[36, 48], [36, 78]
[36, 48], [5, 36]
[36, 48], [36, 290]
[36, 48], [36, 233]
[36, 48], [36, 65]
[36, 48], [36, 85]
[36, 48], [36, 161]
[36, 48], [36, 87]
[36, 48], [36, 66]
[36, 48], [36, 101]
[36, 48], [36, 167]
[36, 48], [36, 55]
[36, 48], [36, 107]
[36, 48], [36, 127]
[36, 48], [36, 125]
[36, 117], [36, 231]
[36, 117], [36, 130]
[36, 117], [28, 36]
[36, 117], [36, 115]
[36, 117], [29, 36]
[36, 117], [36, 265]
[36, 117], [36, 78]
[36, 117], [5, 36]
[36, 117], [36, 290]
[36, 117], [36, 233]
[36, 117], [36, 65]
[36, 117], [36, 85]
[36, 117], [36, 161]
[36, 117], [36, 87]
[36, 117], [36, 66]
[36, 117], [36, 101]
[36, 117], [36, 167]
[36, 117], [36, 55]
[36, 117], [36, 107]
[36, 117], [36, 127]
[36, 117], [36, 125]
[36, 231], [36, 130]
[36, 231], [28, 36]
[36, 231], [36, 115]
[36, 231], [29, 36]
[36, 231], [36, 265]
[36, 231], [36, 78]
[36, 231], [5, 36]
[36, 231], [36, 290]
[36, 231], [36, 233]
[36, 231], [36, 65]
[36, 231], [36, 85]
[36, 231], [36, 161]
[36, 231], [36, 87]
[36, 231], [36, 66]
[36, 231], [36, 101]
[36, 231], [36, 167]
[36, 231], [36, 55]
[36, 231], [36, 107]
[36, 231], [36, 127]
[36, 231], [36, 125]
[36, 130], [28, 36]
[36, 130], [36, 115]
[36, 130], [29, 36]
[36, 130], [36, 265]
[36, 130], [36, 78]
[36, 130], [5, 36]
[36, 130], [36, 290]
[36, 130], [36, 233]
[36, 130], [36, 65]
[36, 130], [36, 85]
[36, 130], [36, 161]
[36, 130], [36, 87]
[36, 130], [36, 66]
[36, 130], [36, 101]
[36, 130], [36, 167]
[36, 130], [36, 55]
[36, 130], [36, 107]
[36, 130], [36, 127]
[36, 130], [36, 125]
[28, 36], [36, 115]
[28, 36], [29, 36]
[28, 36], [36, 265]
[28, 36], [36, 78]
[28, 36], [5, 36]
[28, 36], [36, 290]
[28, 36], [36, 233]
[28, 36], [36, 65]
[28, 36], [36, 85]
[28, 36], [36, 161]
[28, 36], [36, 87]
[28, 36], [36, 66]
[28, 36], [36, 101]
[28, 36], [36, 167]
[28, 36], [36, 55]
[28, 36], [36, 107]
[28, 36], [36, 127]
[28, 36], [36, 125]
[36, 115], [29, 36]
[36, 115], [36, 265]
[36, 115], [36, 78]
[36, 115], [5, 36]
[36, 115], [36, 290]
[36, 115], [36, 233]
[36, 115], [36, 65]
[36, 115], [36, 85]
[36, 115], [36, 161]
[36, 115], [36, 87]
[36, 115], [36, 66]
[36, 115], [36, 101]
[36, 115], [36, 167]
[36, 115], [36, 55]
[36, 115], [36, 107]
[36, 115], [36, 127]
[36, 115], [36, 125]
[29, 36], [36, 265]
[29, 36], [36, 78]
[29, 36], [5, 36]
[29, 36], [36, 290]
[29, 36], [36, 233]
[29, 36], [36, 65]
[29, 36], [36, 85]
[29, 36], [36, 161]
[29, 36], [36, 87]
[29, 36], [36, 66]
[29, 36], [36, 101]
[29, 36], [36, 167]
[29, 36], [36, 55]
[29, 36], [36, 107]
[29, 36], [36, 127]
[29, 36], [36, 125]
[36, 265], [36, 78]
[36, 265], [5, 36]
[36, 265], [36, 290]
[36, 265], [36, 233]
[36, 265], [36, 65]
[36, 265], [36, 85]
[36, 265], [36, 161]
[36, 265], [36, 87]
[36, 265], [36, 66]
[36, 265], [36, 101]
[36, 265], [36, 167]
[36, 265], [36, 55]
[36, 265], [36, 107]
[36, 265], [36, 127]
[36, 265], [36, 125]
[36, 78], [5, 36]
[36, 78], [36, 290]
[36, 78], [36, 233]
[36, 78], [36, 65]
[36, 78], [36, 85]
[36, 78], [36, 161]
[36, 78], [36, 87]
[36, 78], [36, 66]
[36, 78], [36, 101]
[36, 78], [36, 167]
[36, 78], [36, 55]
[36, 78], [36, 107]
[36, 78], [36, 127]
[36, 78], [36, 125]
[5, 36], [36, 290]
[5, 36], [36, 233]
[5, 36], [36, 65]
[5, 36], [36, 85]
[5, 36], [36, 161]
[5, 36], [36, 87]
[5, 36], [36, 66]
[5, 36], [36, 101]
[5, 36], [36, 167]
[5, 36], [36, 55]
[5, 36], [36, 107]
[5, 36], [36, 127]
[5, 36], [36, 125]
[36, 290], [36, 233]
[36, 290], [36, 65]
[36, 290], [36, 85]
[36, 290], [36, 161]
[36, 290], [36, 87]
[36, 290], [36, 66]
[36, 290], [36, 101]
[36, 290], [36, 167]
[36, 290], [36, 55]
[36, 290], [36, 107]
[36, 290], [36, 127]
[36, 290], [36, 125]
[36, 233], [36, 65]
[36, 233], [36, 85]
[36, 233], [36, 161]
[36, 233], [36, 87]
[36, 233], [36, 66]
[36, 233], [36, 101]
[36, 233], [36, 167]
[36, 233], [36, 55]
[36, 233], [36, 107]
[36, 233], [36, 127]
[36, 233], [36, 125]
[36, 65], [36, 85]
[36, 65], [36, 161]
[36, 65], [36, 87]
[36, 65], [36, 66]
[36, 65], [36, 101]
[36, 65], [36, 167]
[36, 65], [36, 55]
[36, 65], [36, 107]
[36, 65], [36, 127]
[36, 65], [36, 125]
[36, 85], [36, 161]
[36, 85], [36, 87]
[36, 85], [36, 66]
[36, 85], [36, 101]
[36, 85], [36, 167]
[36, 85], [36, 55]
[36, 85], [36, 107]
[36, 85], [36, 127]
[36, 85], [36, 125]
[36, 161], [36, 87]
[36, 161], [36, 66]
[36, 161], [36, 101]
[36, 161], [36, 167]
[36, 161], [36, 55]
[36, 161], [36, 107]
[36, 161], [36, 127]
[36, 161], [36, 125]
[36, 87], [36, 66]
[36, 87], [36, 101]
[36, 87], [36, 167]
[36, 87], [36, 55]
[36, 87], [36, 107]
[36, 87], [36, 127]
[36, 87], [36, 125]
[36, 66], [36, 101]
[36, 66], [36, 167]
[36, 66], [36, 55]
[36, 66], [36, 107]
[36, 66], [36, 127]
[36, 66], [36, 125]
[36, 101], [36, 167]
[36, 101], [36, 55]
[36, 101], [36, 107]
[36, 101], [36, 127]
[36, 101], [36, 125]
[36, 167], [36, 55]
[36, 167], [36, 107]
[36, 167], [36, 127]
[36, 167], [36, 125]
[36, 55], [36, 107]
[36, 55], [36, 127]
[36, 55], [36, 125]
[36, 107], [36, 127]
[36, 107], [36, 125]
[36, 127], [36, 125]
[36, 42], [42, 48]
[36, 42], [42, 101]
[36, 42], [42, 127]
[36, 42], [3, 42]
[36, 42], [42, 238]
[36, 42], [42, 108]
[36, 42], [42, 86]
[36, 42], [28, 42]
[36, 42], [7, 42]
[36, 42], [4, 42]
[36, 42], [42, 297]
[36, 42], [42, 129]
[36, 42], [42, 135]
[36, 42], [42, 92]
[36, 42], [42, 179]
[36, 42], [42, 121]
[36, 42], [42, 130]
[36, 42], [41, 42]
[36, 42], [42, 97]
[36, 42], [38, 42]
[36, 42], [42, 85]
[36, 42], [42, 76]
[36, 42], [8, 42]
[36, 42], [32, 42]
[36, 42], [42, 47]
[36, 42], [42, 107]
[36, 42], [42, 61]
[42, 48], [42, 101]
[42, 48], [42, 127]
[42, 48], [3, 42]
[42, 48], [42, 238]
[42, 48], [42, 108]
[42, 48], [42, 86]
[42, 48], [28, 42]
[42, 48], [7, 42]
[42, 48], [4, 42]
[42, 48], [42, 297]
[42, 48], [42, 129]
[42, 48], [42, 135]
[42, 48], [42, 92]
[42, 48], [42, 179]
[42, 48], [42, 121]
[42, 48], [42, 130]
[42, 48], [41, 42]
[42, 48], [42, 97]
[42, 48], [38, 42]
[42, 48], [42, 85]
[42, 48], [42, 76]
[42, 48], [8, 42]
[42, 48], [32, 42]
[42, 48], [42, 47]
[42, 48], [42, 107]
[42, 48], [42, 61]
[42, 101], [42, 127]
[42, 101], [3, 42]
[42, 101], [42, 238]
[42, 101], [42, 108]
[42, 101], [42, 86]
[42, 101], [28, 42]
[42, 101], [7, 42]
[42, 101], [4, 42]
[42, 101], [42, 297]
[42, 101], [42, 129]
[42, 101], [42, 135]
[42, 101], [42, 92]
[42, 101], [42, 179]
[42, 101], [42, 121]
[42, 101], [42, 130]
[42, 101], [41, 42]
[42, 101], [42, 97]
[42, 101], [38, 42]
[42, 101], [42, 85]
[42, 101], [42, 76]
[42, 101], [8, 42]
[42, 101], [32, 42]
[42, 101], [42, 47]
[42, 101], [42, 107]
[42, 101], [42, 61]
[42, 127], [3, 42]
[42, 127], [42, 238]
[42, 127], [42, 108]
[42, 127], [42, 86]
[42, 127], [28, 42]
[42, 127], [7, 42]
[42, 127], [4, 42]
[42, 127], [42, 297]
[42, 127], [42, 129]
[42, 127], [42, 135]
[42, 127], [42, 92]
[42, 127], [42, 179]
[42, 127], [42, 121]
[42, 127], [42, 130]
[42, 127], [41, 42]
[42, 127], [42, 97]
[42, 127], [38, 42]
[42, 127], [42, 85]
[42, 127], [42, 76]
[42, 127], [8, 42]
[42, 127], [32, 42]
[42, 127], [42, 47]
[42, 127], [42, 107]
[42, 127], [42, 61]
[3, 42], [42, 238]
[3, 42], [42, 108]
[3, 42], [42, 86]
[3, 42], [28, 42]
[3, 42], [7, 42]
[3, 42], [4, 42]
[3, 42], [42, 297]
[3, 42], [42, 129]
[3, 42], [42, 135]
[3, 42], [42, 92]
[3, 42], [42, 179]
[3, 42], [42, 121]
[3, 42], [42, 130]
[3, 42], [41, 42]
[3, 42], [42, 97]
[3, 42], [38, 42]
[3, 42], [42, 85]
[3, 42], [42, 76]
[3, 42], [8, 42]
[3, 42], [32, 42]
[3, 42], [42, 47]
[3, 42], [42, 107]
[3, 42], [42, 61]
[42, 238], [42, 108]
[42, 238], [42, 86]
[42, 238], [28, 42]
[42, 238], [7, 42]
[42, 238], [4, 42]
[42, 238], [42, 297]
[42, 238], [42, 129]
[42, 238], [42, 135]
[42, 238], [42, 92]
[42, 238], [42, 179]
[42, 238], [42, 121]
[42, 238], [42, 130]
[42, 238], [41, 42]
[42, 238], [42, 97]
[42, 238], [38, 42]
[42, 238], [42, 85]
[42, 238], [42, 76]
[42, 238], [8, 42]
[42, 238], [32, 42]
[42, 238], [42, 47]
[42, 238], [42, 107]
[42, 238], [42, 61]
[42, 108], [42, 86]
