[205, 258, 292], [205, 258, 269]
[98, 126, 174], [98, 174, 317]
[63, 98, 174], [98, 174, 317]
[98, 174, 177], [98, 177, 188]
[98, 174, 177], [98, 177, 187]
[98, 174, 177], [98, 170, 177]
[98, 177, 188], [98, 177, 187]
[98, 177, 188], [98, 170, 177]
[98, 177, 187], [98, 170, 177]
[98, 174, 177], [174, 177, 317]
[98, 174, 177], [126, 174, 177]
[98, 174, 177], [100, 174, 177]
[98, 174, 177], [174, 177, 187]
[98, 174, 177], [174, 177, 180]
[174, 177, 317], [126, 174, 177]
[174, 177, 317], [100, 174, 177]
[174, 177, 317], [174, 177, 187]
[174, 177, 317], [174, 177, 180]
[126, 174, 177], [100, 174, 177]
[126, 174, 177], [174, 177, 187]
[126, 174, 177], [174, 177, 180]
[100, 174, 177], [174, 177, 187]
[100, 174, 177], [174, 177, 180]
[174, 177, 187], [174, 177, 180]
[59, 98, 195], [59, 98, 173]
[59, 98, 195], [59, 195, 317]
[59, 98, 195], [59, 195, 196]
[59, 98, 195], [59, 60, 195]
[59, 98, 195], [49, 59, 195]
[59, 195, 317], [59, 195, 196]
[59, 195, 317], [59, 60, 195]
[59, 195, 317], [49, 59, 195]
[59, 195, 196], [59, 60, 195]
[59, 195, 196], [49, 59, 195]
[59, 60, 195], [49, 59, 195]
[59, 98, 195], [63, 98, 195]
[59, 98, 195], [98, 174, 195]
[59, 98, 195], [98, 99, 195]
[63, 98, 195], [98, 174, 195]
[63, 98, 195], [98, 99, 195]
[98, 174, 195], [98, 99, 195]
[95, 149, 187], [95, 149, 152]
[95, 149, 187], [95, 149, 158]
[95, 149, 187], [72, 95, 149]
[95, 149, 187], [22, 95, 149]
[95, 149, 152], [95, 149, 158]
[95, 149, 152], [72, 95, 149]
[95, 149, 152], [22, 95, 149]
[95, 149, 158], [72, 95, 149]
[95, 149, 158], [22, 95, 149]
[72, 95, 149], [22, 95, 149]
[95, 149, 187], [95, 158, 187]
[95, 149, 187], [49, 95, 187]
[95, 158, 187], [49, 95, 187]
[184, 199, 202], [171, 184, 199]
[184, 199, 202], [159, 184, 199]
[171, 184, 199], [159, 184, 199]
[184, 199, 202], [184, 202, 205]
[184, 199, 202], [159, 199, 202]
[203, 215, 227], [203, 204, 227]
[203, 215, 227], [207, 215, 227]
[71, 81, 169], [72, 81, 169]
[9, 10, 316], [9, 10, 133]
[9, 10, 316], [9, 10, 276]
[9, 10, 316], [9, 10, 11]
[9, 10, 133], [9, 10, 276]
[9, 10, 133], [9, 10, 11]
[9, 10, 276], [9, 10, 11]
[9, 10, 316], [9, 235, 316]
[9, 10, 316], [9, 11, 316]
[9, 10, 316], [9, 305, 316]
[9, 10, 316], [9, 112, 316]
[9, 10, 316], [9, 141, 316]
[9, 10, 316], [9, 142, 316]
[9, 10, 316], [9, 313, 316]
[9, 10, 316], [9, 126, 316]
[9, 10, 316], [9, 303, 316]
[9, 235, 316], [9, 11, 316]
[9, 235, 316], [9, 305, 316]
[9, 235, 316], [9, 112, 316]
[9, 235, 316], [9, 141, 316]
[9, 235, 316], [9, 142, 316]
[9, 235, 316], [9, 313, 316]
[9, 235, 316], [9, 126, 316]
[9, 235, 316], [9, 303, 316]
[9, 11, 316], [9, 305, 316]
[9, 11, 316], [9, 112, 316]
[9, 11, 316], [9, 141, 316]
[9, 11, 316], [9, 142, 316]
[9, 11, 316], [9, 313, 316]
[9, 11, 316], [9, 126, 316]
[9, 11, 316], [9, 303, 316]
[9, 305, 316], [9, 112, 316]
[9, 305, 316], [9, 141, 316]
[9, 305, 316], [9, 142, 316]
[9, 305, 316], [9, 313, 316]
[9, 305, 316], [9, 126, 316]
[9, 305, 316], [9, 303, 316]
[9, 112, 316], [9, 141, 316]
[9, 112, 316], [9, 142, 316]
[9, 112, 316], [9, 313, 316]
[9, 112, 316], [9, 126, 316]
[9, 112, 316], [9, 303, 316]
[9, 141, 316], [9, 142, 316]
[9, 141, 316], [9, 313, 316]
[9, 141, 316], [9, 126, 316]
[9, 141, 316], [9, 303, 316]
[9, 142, 316], [9, 313, 316]
[9, 142, 316], [9, 126, 316]
[9, 142, 316], [9, 303, 316]
[9, 313, 316], [9, 126, 316]
[9, 313, 316], [9, 303, 316]
[9, 126, 316], [9, 303, 316]
[29, 64, 121], [29, 65, 121]
[29, 64, 121], [64, 114, 121]
[29, 64, 121], [64, 117, 121]
[29, 64, 121], [17, 64, 121]
[29, 64, 121], [64, 65, 121]
[64, 114, 121], [64, 117, 121]
[64, 114, 121], [17, 64, 121]
[64, 114, 121], [64, 65, 121]
[64, 117, 121], [17, 64, 121]
[64, 117, 121], [64, 65, 121]
[17, 64, 121], [64, 65, 121]
[58, 175, 186], [58, 77, 175]
[58, 175, 186], [58, 132, 186]
[58, 175, 186], [30, 58, 186]
[58, 175, 186], [58, 163, 186]
[58, 132, 186], [30, 58, 186]
[58, 132, 186], [58, 163, 186]
[30, 58, 186], [58, 163, 186]
[58, 175, 186], [30, 175, 186]
[58, 175, 186], [163, 175, 186]
[58, 175, 186], [57, 175, 186]
[58, 175, 186], [127, 175, 186]
[58, 175, 186], [175, 176, 186]
[30, 175, 186], [163, 175, 186]
[30, 175, 186], [57, 175, 186]
[30, 175, 186], [127, 175, 186]
[30, 175, 186], [175, 176, 186]
[163, 175, 186], [57, 175, 186]
[163, 175, 186], [127, 175, 186]
[163, 175, 186], [175, 176, 186]
[57, 175, 186], [127, 175, 186]
[57, 175, 186], [175, 176, 186]
[127, 175, 186], [175, 176, 186]
[33, 61, 232], [33, 61, 114]
[33, 61, 232], [32, 33, 61]
[33, 61, 232], [33, 61, 64]
[33, 61, 114], [32, 33, 61]
[33, 61, 114], [33, 61, 64]
[32, 33, 61], [33, 61, 64]
[33, 61, 232], [32, 33, 232]
[33, 61, 232], [61, 116, 232]
[33, 61, 232], [61, 65, 232]
[61, 116, 232], [61, 65, 232]
[72, 95, 158], [22, 72, 95]
[72, 95, 158], [72, 95, 149]
[22, 72, 95], [72, 95, 149]
[72, 95, 158], [95, 158, 187]
[72, 95, 158], [95, 158, 275]
[72, 95, 158], [95, 149, 158]
[72, 95, 158], [95, 158, 270]
[72, 95, 158], [95, 158, 159]
[72, 95, 158], [69, 95, 158]
[72, 95, 158], [95, 158, 168]
[72, 95, 158], [95, 158, 164]
[72, 95, 158], [95, 158, 169]
[95, 158, 187], [95, 158, 275]
[95, 158, 187], [95, 149, 158]
[95, 158, 187], [95, 158, 270]
[95, 158, 187], [95, 158, 159]
[95, 158, 187], [69, 95, 158]
[95, 158, 187], [95, 158, 168]
[95, 158, 187], [95, 158, 164]
[95, 158, 187], [95, 158, 169]
[95, 158, 275], [95, 149, 158]
[95, 158, 275], [95, 158, 270]
[95, 158, 275], [95, 158, 159]
[95, 158, 275], [69, 95, 158]
[95, 158, 275], [95, 158, 168]
[95, 158, 275], [95, 158, 164]
[95, 158, 275], [95, 158, 169]
[95, 149, 158], [95, 158, 270]
[95, 149, 158], [95, 158, 159]
[95, 149, 158], [69, 95, 158]
[95, 149, 158], [95, 158, 168]
[95, 149, 158], [95, 158, 164]
[95, 149, 158], [95, 158, 169]
[95, 158, 270], [95, 158, 159]
[95, 158, 270], [69, 95, 158]
[95, 158, 270], [95, 158, 168]
[95, 158, 270], [95, 158, 164]
[95, 158, 270], [95, 158, 169]
[95, 158, 159], [69, 95, 158]
[95, 158, 159], [95, 158, 168]
[95, 158, 159], [95, 158, 164]
[95, 158, 159], [95, 158, 169]
[69, 95, 158], [95, 158, 168]
[69, 95, 158], [95, 158, 164]
[69, 95, 158], [95, 158, 169]
[95, 158, 168], [95, 158, 164]
[95, 158, 168], [95, 158, 169]
[95, 158, 164], [95, 158, 169]
[61, 78, 79], [57, 78, 79]
[61, 78, 79], [78, 79, 220]
[61, 78, 79], [58, 78, 79]
[61, 78, 79], [78, 79, 132]
[61, 78, 79], [78, 79, 178]
[61, 78, 79], [78, 79, 84]
[61, 78, 79], [77, 78, 79]
[61, 78, 79], [78, 79, 210]
[61, 78, 79], [78, 79, 192]
[61, 78, 79], [78, 79, 221]
[61, 78, 79], [78, 79, 206]
[57, 78, 79], [78, 79, 220]
[57, 78, 79], [58, 78, 79]
[57, 78, 79], [78, 79, 132]
[57, 78, 79], [78, 79, 178]
[57, 78, 79], [78, 79, 84]
[57, 78, 79], [77, 78, 79]
[57, 78, 79], [78, 79, 210]
[57, 78, 79], [78, 79, 192]
[57, 78, 79], [78, 79, 221]
[57, 78, 79], [78, 79, 206]
[78, 79, 220], [58, 78, 79]
[78, 79, 220], [78, 79, 132]
[78, 79, 220], [78, 79, 178]
[78, 79, 220], [78, 79, 84]
[78, 79, 220], [77, 78, 79]
[78, 79, 220], [78, 79, 210]
[78, 79, 220], [78, 79, 192]
[78, 79, 220], [78, 79, 221]
[78, 79, 220], [78, 79, 206]
[58, 78, 79], [78, 79, 132]
[58, 78, 79], [78, 79, 178]
[58, 78, 79], [78, 79, 84]
[58, 78, 79], [77, 78, 79]
[58, 78, 79], [78, 79, 210]
[58, 78, 79], [78, 79, 192]
[58, 78, 79], [78, 79, 221]
[58, 78, 79], [78, 79, 206]
[78, 79, 132], [78, 79, 178]
[78, 79, 132], [78, 79, 84]
[78, 79, 132], [77, 78, 79]
[78, 79, 132], [78, 79, 210]
[78, 79, 132], [78, 79, 192]
[78, 79, 132], [78, 79, 221]
[78, 79, 132], [78, 79, 206]
[78, 79, 178], [78, 79, 84]
[78, 79, 178], [77, 78, 79]
[78, 79, 178], [78, 79, 210]
[78, 79, 178], [78, 79, 192]
[78, 79, 178], [78, 79, 221]
[78, 79, 178], [78, 79, 206]
[78, 79, 84], [77, 78, 79]
[78, 79, 84], [78, 79, 210]
[78, 79, 84], [78, 79, 192]
[78, 79, 84], [78, 79, 221]
[78, 79, 84], [78, 79, 206]
[77, 78, 79], [78, 79, 210]
[77, 78, 79], [78, 79, 192]
[77, 78, 79], [78, 79, 221]
[77, 78, 79], [78, 79, 206]
[78, 79, 210], [78, 79, 192]
[78, 79, 210], [78, 79, 221]
[78, 79, 210], [78, 79, 206]
[78, 79, 192], [78, 79, 221]
[78, 79, 192], [78, 79, 206]
[78, 79, 221], [78, 79, 206]
[16, 33, 65], [16, 17, 65]
[16, 33, 65], [16, 61, 65]
[16, 17, 65], [16, 61, 65]
[16, 33, 65], [33, 65, 116]
[16, 33, 65], [33, 64, 65]
[16, 33, 65], [32, 33, 65]
[33, 65, 116], [33, 64, 65]
[33, 65, 116], [32, 33, 65]
[33, 64, 65], [32, 33, 65]
[84, 193, 206], [57, 84, 206]
[299, 301, 305], [258, 299, 305]
[142, 287, 307], [142, 235, 287]
[142, 287, 307], [141, 142, 287]
[142, 287, 307], [142, 144, 287]
[142, 287, 307], [142, 287, 305]
[142, 287, 307], [142, 205, 287]
[142, 287, 307], [142, 178, 287]
[142, 287, 307], [142, 287, 301]
[142, 287, 307], [142, 287, 313]
[142, 287, 307], [142, 281, 287]
[142, 235, 287], [141, 142, 287]
[142, 235, 287], [142, 144, 287]
[142, 235, 287], [142, 287, 305]
[142, 235, 287], [142, 205, 287]
[142, 235, 287], [142, 178, 287]
[142, 235, 287], [142, 287, 301]
[142, 235, 287], [142, 287, 313]
[142, 235, 287], [142, 281, 287]
[141, 142, 287], [142, 144, 287]
[141, 142, 287], [142, 287, 305]
[141, 142, 287], [142, 205, 287]
[141, 142, 287], [142, 178, 287]
[141, 142, 287], [142, 287, 301]
[141, 142, 287], [142, 287, 313]
[141, 142, 287], [142, 281, 287]
[142, 144, 287], [142, 287, 305]
[142, 144, 287], [142, 205, 287]
[142, 144, 287], [142, 178, 287]
[142, 144, 287], [142, 287, 301]
[142, 144, 287], [142, 287, 313]
[142, 144, 287], [142, 281, 287]
[142, 287, 305], [142, 205, 287]
[142, 287, 305], [142, 178, 287]
[142, 287, 305], [142, 287, 301]
[142, 287, 305], [142, 287, 313]
[142, 287, 305], [142, 281, 287]
[142, 205, 287], [142, 178, 287]
[142, 205, 287], [142, 287, 301]
[142, 205, 287], [142, 287, 313]
[142, 205, 287], [142, 281, 287]
[142, 178, 287], [142, 287, 301]
[142, 178, 287], [142, 287, 313]
[142, 178, 287], [142, 281, 287]
[142, 287, 301], [142, 287, 313]
[142, 287, 301], [142, 281, 287]
[142, 287, 313], [142, 281, 287]
[5, 90, 106], [5, 90, 197]
[5, 90, 106], [5, 90, 134]
[5, 90, 197], [5, 90, 134]
[5, 90, 106], [5, 12, 106]
[5, 90, 106], [5, 106, 197]
[5, 90, 106], [5, 89, 106]
[5, 12, 106], [5, 106, 197]
[5, 12, 106], [5, 89, 106]
[5, 106, 197], [5, 89, 106]
[49, 118, 195], [49, 60, 118]
[49, 118, 195], [49, 100, 118]
[49, 118, 195], [49, 118, 196]
[49, 118, 195], [49, 73, 118]
[49, 118, 195], [49, 59, 118]
[49, 60, 118], [49, 100, 118]
[49, 60, 118], [49, 118, 196]
[49, 60, 118], [49, 73, 118]
[49, 60, 118], [49, 59, 118]
[49, 100, 118], [49, 118, 196]
[49, 100, 118], [49, 73, 118]
[49, 100, 118], [49, 59, 118]
[49, 118, 196], [49, 73, 118]
[49, 118, 196], [49, 59, 118]
[49, 73, 118], [49, 59, 118]
[49, 118, 195], [49, 59, 195]
[170, 171, 188], [49, 170, 171]
[170, 171, 188], [73, 170, 171]
[49, 170, 171], [73, 170, 171]
[170, 171, 188], [73, 170, 188]
[170, 171, 188], [170, 188, 194]
[170, 171, 188], [170, 188, 317]
[170, 171, 188], [170, 188, 189]
[170, 171, 188], [59, 170, 188]
[170, 171, 188], [126, 170, 188]
[170, 171, 188], [107, 170, 188]
[170, 171, 188], [170, 177, 188]
[73, 170, 188], [170, 188, 194]
[73, 170, 188], [170, 188, 317]
[73, 170, 188], [170, 188, 189]
[73, 170, 188], [59, 170, 188]
[73, 170, 188], [126, 170, 188]
[73, 170, 188], [107, 170, 188]
[73, 170, 188], [170, 177, 188]
[170, 188, 194], [170, 188, 317]
[170, 188, 194], [170, 188, 189]
[170, 188, 194], [59, 170, 188]
[170, 188, 194], [126, 170, 188]
[170, 188, 194], [107, 170, 188]
[170, 188, 194], [170, 177, 188]
[170, 188, 317], [170, 188, 189]
[170, 188, 317], [59, 170, 188]
[170, 188, 317], [126, 170, 188]
[170, 188, 317], [107, 170, 188]
[170, 188, 317], [170, 177, 188]
[170, 188, 189], [59, 170, 188]
[170, 188, 189], [126, 170, 188]
[170, 188, 189], [107, 170, 188]
[170, 188, 189], [170, 177, 188]
[59, 170, 188], [126, 170, 188]
[59, 170, 188], [107, 170, 188]
[59, 170, 188], [170, 177, 188]
[126, 170, 188], [107, 170, 188]
[126, 170, 188], [170, 177, 188]
[107, 170, 188], [170, 177, 188]
[170, 171, 188], [73, 171, 188]
[170, 171, 188], [59, 171, 188]
[73, 171, 188], [59, 171, 188]
[31, 176, 178], [31, 176, 182]
[31, 176, 178], [31, 116, 176]
[31, 176, 178], [31, 176, 302]
[31, 176, 178], [31, 176, 206]
[31, 176, 178], [31, 176, 209]
[31, 176, 178], [31, 132, 176]
[31, 176, 182], [31, 116, 176]
[31, 176, 182], [31, 176, 302]
[31, 176, 182], [31, 176, 206]
[31, 176, 182], [31, 176, 209]
[31, 176, 182], [31, 132, 176]
[31, 116, 176], [31, 176, 302]
[31, 116, 176], [31, 176, 206]
[31, 116, 176], [31, 176, 209]
[31, 116, 176], [31, 132, 176]
[31, 176, 302], [31, 176, 206]
[31, 176, 302], [31, 176, 209]
[31, 176, 302], [31, 132, 176]
[31, 176, 206], [31, 176, 209]
[31, 176, 206], [31, 132, 176]
[31, 176, 209], [31, 132, 176]
[31, 176, 178], [176, 178, 179]
[31, 176, 178], [88, 176, 178]
[31, 176, 178], [108, 176, 178]
[31, 176, 178], [176, 178, 302]
[31, 176, 178], [116, 176, 178]
[31, 176, 178], [176, 178, 209]
[31, 176, 178], [176, 178, 206]
[31, 176, 178], [176, 178, 182]
[176, 178, 179], [88, 176, 178]
[176, 178, 179], [108, 176, 178]
[176, 178, 179], [176, 178, 302]
[176, 178, 179], [116, 176, 178]
[176, 178, 179], [176, 178, 209]
[176, 178, 179], [176, 178, 206]
[176, 178, 179], [176, 178, 182]
[88, 176, 178], [108, 176, 178]
[88, 176, 178], [176, 178, 302]
[88, 176, 178], [116, 176, 178]
[88, 176, 178], [176, 178, 209]
[88, 176, 178], [176, 178, 206]
[88, 176, 178], [176, 178, 182]
[108, 176, 178], [176, 178, 302]
[108, 176, 178], [116, 176, 178]
[108, 176, 178], [176, 178, 209]
[108, 176, 178], [176, 178, 206]
[108, 176, 178], [176, 178, 182]
[176, 178, 302], [116, 176, 178]
[176, 178, 302], [176, 178, 209]
[176, 178, 302], [176, 178, 206]
[176, 178, 302], [176, 178, 182]
[116, 176, 178], [176, 178, 209]
[116, 176, 178], [176, 178, 206]
[116, 176, 178], [176, 178, 182]
[176, 178, 209], [176, 178, 206]
[176, 178, 209], [176, 178, 182]
[176, 178, 206], [176, 178, 182]
[52, 103, 159], [51, 52, 159]
[52, 103, 159], [52, 159, 314]
[51, 52, 159], [52, 159, 314]
[28, 92, 101], [28, 41, 92]
[28, 92, 101], [28, 85, 92]
[28, 92, 101], [28, 29, 92]
[28, 92, 101], [28, 76, 92]
[28, 92, 101], [28, 92, 107]
[28, 41, 92], [28, 85, 92]
[28, 41, 92], [28, 29, 92]
[28, 41, 92], [28, 76, 92]
[28, 41, 92], [28, 92, 107]
[28, 85, 92], [28, 29, 92]
[28, 85, 92], [28, 76, 92]
[28, 85, 92], [28, 92, 107]
[28, 29, 92], [28, 76, 92]
[28, 29, 92], [28, 92, 107]
[28, 76, 92], [28, 92, 107]
[28, 92, 101], [3, 28, 101]
[28, 92, 101], [28, 32, 101]
[28, 92, 101], [28, 41, 101]
[28, 92, 101], [28, 85, 101]
[28, 92, 101], [28, 91, 101]
[28, 92, 101], [28, 86, 101]
[3, 28, 101], [28, 32, 101]
[3, 28, 101], [28, 41, 101]
[3, 28, 101], [28, 85, 101]
[3, 28, 101], [28, 91, 101]
[3, 28, 101], [28, 86, 101]
[28, 32, 101], [28, 41, 101]
[28, 32, 101], [28, 85, 101]
[28, 32, 101], [28, 91, 101]
[28, 32, 101], [28, 86, 101]
[28, 41, 101], [28, 85, 101]
[28, 41, 101], [28, 91, 101]
[28, 41, 101], [28, 86, 101]
[28, 85, 101], [28, 91, 101]
[28, 85, 101], [28, 86, 101]
[28, 91, 101], [28, 86, 101]
[3, 4, 47], [3, 4, 94]
[3, 4, 47], [3, 42, 47]
[31, 178, 181], [178, 179, 181]
[31, 178, 181], [178, 181, 182]
[178, 179, 181], [178, 181, 182]
[26, 149, 323], [26, 149, 152]
[26, 149, 323], [26, 152, 323]
[26, 149, 323], [71, 149, 323]
[26, 149, 323], [149, 152, 323]
[71, 149, 323], [149, 152, 323]
[111, 124, 277], [111, 135, 277]
[111, 124, 277], [29, 111, 277]
[111, 124, 277], [111, 237, 277]
[111, 124, 277], [111, 252, 277]
[111, 124, 277], [111, 186, 277]
[111, 124, 277], [111, 245, 277]
[111, 124, 277], [111, 236, 277]
[111, 135, 277], [29, 111, 277]
[111, 135, 277], [111, 237, 277]
[111, 135, 277], [111, 252, 277]
[111, 135, 277], [111, 186, 277]
[111, 135, 277], [111, 245, 277]
[111, 135, 277], [111, 236, 277]
[29, 111, 277], [111, 237, 277]
[29, 111, 277], [111, 252, 277]
[29, 111, 277], [111, 186, 277]
[29, 111, 277], [111, 245, 277]
[29, 111, 277], [111, 236, 277]
[111, 237, 277], [111, 252, 277]
[111, 237, 277], [111, 186, 277]
[111, 237, 277], [111, 245, 277]
[111, 237, 277], [111, 236, 277]
[111, 252, 277], [111, 186, 277]
[111, 252, 277], [111, 245, 277]
[111, 252, 277], [111, 236, 277]
[111, 186, 277], [111, 245, 277]
[111, 186, 277], [111, 236, 277]
[111, 245, 277], [111, 236, 277]
[111, 124, 277], [43, 124, 277]
[111, 124, 277], [124, 245, 277]
[111, 124, 277], [14, 124, 277]
[111, 124, 277], [124, 135, 277]
[111, 124, 277], [124, 186, 277]
[43, 124, 277], [124, 245, 277]
[43, 124, 277], [14, 124, 277]
[43, 124, 277], [124, 135, 277]
[43, 124, 277], [124, 186, 277]
[124, 245, 277], [14, 124, 277]
[124, 245, 277], [124, 135, 277]
[124, 245, 277], [124, 186, 277]
[14, 124, 277], [124, 135, 277]
[14, 124, 277], [124, 186, 277]
[124, 135, 277], [124, 186, 277]
[8, 61, 70], [8, 61, 94]
[8, 61, 70], [8, 37, 70]
[8, 61, 70], [8, 48, 70]
[8, 37, 70], [8, 48, 70]
[41, 47, 97], [28, 41, 47]
[41, 47, 97], [41, 76, 97]
[41, 47, 97], [41, 66, 97]
[41, 76, 97], [41, 66, 97]
[9, 112, 113], [9, 112, 228]
[9, 112, 113], [9, 112, 235]
[9, 112, 113], [9, 112, 316]
[9, 112, 113], [9, 11, 112]
[9, 112, 228], [9, 112, 235]
[9, 112, 228], [9, 112, 316]
[9, 112, 228], [9, 11, 112]
[9, 112, 235], [9, 112, 316]
[9, 112, 235], [9, 11, 112]
[9, 112, 316], [9, 11, 112]
[9, 112, 113], [12, 112, 113]
[9, 112, 113], [89, 112, 113]
[9, 112, 113], [112, 113, 298]
[9, 112, 113], [112, 113, 228]
[9, 112, 113], [112, 113, 134]
[9, 112, 113], [18, 112, 113]
[9, 112, 113], [112, 113, 249]
[9, 112, 113], [112, 113, 216]
[12, 112, 113], [89, 112, 113]
[12, 112, 113], [112, 113, 298]
[12, 112, 113], [112, 113, 228]
[12, 112, 113], [112, 113, 134]
[12, 112, 113], [18, 112, 113]
[12, 112, 113], [112, 113, 249]
[12, 112, 113], [112, 113, 216]
[89, 112, 113], [112, 113, 298]
[89, 112, 113], [112, 113, 228]
[89, 112, 113], [112, 113, 134]
[89, 112, 113], [18, 112, 113]
[89, 112, 113], [112, 113, 249]
[89, 112, 113], [112, 113, 216]
[112, 113, 298], [112, 113, 228]
[112, 113, 298], [112, 113, 134]
[112, 113, 298], [18, 112, 113]
[112, 113, 298], [112, 113, 249]
[112, 113, 298], [112, 113, 216]
[112, 113, 228], [112, 113, 134]
[112, 113, 228], [18, 112, 113]
[112, 113, 228], [112, 113, 249]
[112, 113, 228], [112, 113, 216]
[112, 113, 134], [18, 112, 113]
[112, 113, 134], [112, 113, 249]
[112, 113, 134], [112, 113, 216]
[18, 112, 113], [112, 113, 249]
[18, 112, 113], [112, 113, 216]
[112, 113, 249], [112, 113, 216]
[73, 188, 196], [72, 73, 188]
[73, 188, 196], [73, 170, 188]
[73, 188, 196], [73, 171, 188]
[72, 73, 188], [73, 170, 188]
[72, 73, 188], [73, 171, 188]
[73, 170, 188], [73, 171, 188]
[145, 287, 291], [9, 287, 291]
[179, 181, 233], [178, 179, 181]
[179, 181, 233], [175, 179, 181]
[178, 179, 181], [175, 179, 181]
[179, 181, 233], [181, 233, 287]
[203, 254, 326], [203, 207, 254]
[203, 254, 326], [203, 215, 254]
[203, 207, 254], [203, 215, 254]
[203, 254, 326], [203, 207, 326]
[203, 254, 326], [203, 215, 326]
[203, 207, 326], [203, 215, 326]
[203, 254, 326], [215, 254, 326]
[203, 254, 326], [254, 296, 326]
[215, 254, 326], [254, 296, 326]
[25, 102, 103], [25, 102, 167]
[25, 102, 103], [25, 103, 167]
[25, 102, 103], [102, 103, 131]
[25, 102, 103], [80, 102, 103]
[25, 102, 103], [81, 102, 103]
[102, 103, 131], [80, 102, 103]
[102, 103, 131], [81, 102, 103]
[80, 102, 103], [81, 102, 103]
[98, 99, 126], [98, 99, 201]
[98, 99, 126], [63, 98, 99]
[98, 99, 126], [98, 99, 125]
[98, 99, 126], [98, 99, 174]
[98, 99, 126], [98, 99, 195]
[98, 99, 126], [98, 99, 170]
[98, 99, 126], [73, 98, 99]
[98, 99, 201], [63, 98, 99]
[98, 99, 201], [98, 99, 125]
[98, 99, 201], [98, 99, 174]
[98, 99, 201], [98, 99, 195]
[98, 99, 201], [98, 99, 170]
[98, 99, 201], [73, 98, 99]
[63, 98, 99], [98, 99, 125]
[63, 98, 99], [98, 99, 174]
[63, 98, 99], [98, 99, 195]
[63, 98, 99], [98, 99, 170]
[63, 98, 99], [73, 98, 99]
[98, 99, 125], [98, 99, 174]
[98, 99, 125], [98, 99, 195]
[98, 99, 125], [98, 99, 170]
[98, 99, 125], [73, 98, 99]
[98, 99, 174], [98, 99, 195]
[98, 99, 174], [98, 99, 170]
[98, 99, 174], [73, 98, 99]
[98, 99, 195], [98, 99, 170]
[98, 99, 195], [73, 98, 99]
[98, 99, 170], [73, 98, 99]
[98, 99, 126], [98, 126, 320]
[98, 99, 126], [98, 126, 173]
[98, 99, 126], [98, 126, 317]
[98, 99, 126], [98, 126, 174]
[98, 126, 320], [98, 126, 173]
[98, 126, 320], [98, 126, 317]
[98, 126, 320], [98, 126, 174]
[98, 126, 173], [98, 126, 317]
[98, 126, 173], [98, 126, 174]
[98, 126, 317], [98, 126, 174]
[98, 99, 126], [99, 126, 177]
[98, 99, 126], [99, 126, 174]
[99, 126, 177], [99, 126, 174]
[199, 215, 223], [199, 213, 215]
[199, 215, 223], [199, 203, 215]
[199, 213, 215], [199, 203, 215]
[199, 215, 223], [199, 213, 223]
[199, 215, 223], [215, 223, 310]
[145, 166, 172], [145, 172, 293]
[98, 170, 320], [98, 99, 170]
[98, 170, 320], [98, 170, 177]
[98, 99, 170], [98, 170, 177]
[98, 170, 320], [98, 126, 320]
[98, 170, 320], [98, 184, 320]
[98, 126, 320], [98, 184, 320]
[141, 142, 269], [141, 142, 281]
[141, 142, 269], [141, 142, 301]
[141, 142, 269], [141, 142, 287]
[141, 142, 269], [141, 142, 272]
[141, 142, 269], [141, 142, 172]
[141, 142, 281], [141, 142, 301]
[141, 142, 281], [141, 142, 287]
[141, 142, 281], [141, 142, 272]
[141, 142, 281], [141, 142, 172]
[141, 142, 301], [141, 142, 287]
[141, 142, 301], [141, 142, 272]
[141, 142, 301], [141, 142, 172]
[141, 142, 287], [141, 142, 272]
[141, 142, 287], [141, 142, 172]
[141, 142, 272], [141, 142, 172]
[6, 138, 139], [6, 139, 321]
[22, 75, 279], [22, 75, 152]
[22, 75, 279], [22, 75, 81]
[22, 75, 279], [22, 75, 128]
[22, 75, 279], [22, 75, 323]
[22, 75, 279], [22, 75, 93]
[22, 75, 152], [22, 75, 81]
[22, 75, 152], [22, 75, 128]
[22, 75, 152], [22, 75, 323]
[22, 75, 152], [22, 75, 93]
[22, 75, 81], [22, 75, 128]
[22, 75, 81], [22, 75, 323]
[22, 75, 81], [22, 75, 93]
[22, 75, 128], [22, 75, 323]
[22, 75, 128], [22, 75, 93]
[22, 75, 323], [22, 75, 93]
[22, 75, 279], [2, 75, 279]
[22, 75, 279], [71, 75, 279]
[22, 75, 279], [75, 151, 279]
[2, 75, 279], [71, 75, 279]
[2, 75, 279], [75, 151, 279]
[71, 75, 279], [75, 151, 279]
[18, 45, 262], [18, 259, 262]
[18, 45, 262], [18, 222, 262]
[18, 45, 262], [17, 18, 262]
[18, 45, 262], [13, 18, 262]
[18, 45, 262], [18, 20, 262]
[18, 259, 262], [18, 222, 262]
[18, 259, 262], [17, 18, 262]
[18, 259, 262], [13, 18, 262]
[18, 259, 262], [18, 20, 262]
[18, 222, 262], [17, 18, 262]
[18, 222, 262], [13, 18, 262]
[18, 222, 262], [18, 20, 262]
[17, 18, 262], [13, 18, 262]
[17, 18, 262], [18, 20, 262]
[13, 18, 262], [18, 20, 262]
[18, 45, 262], [45, 259, 262]
[21, 22, 155], [21, 22, 187]
[21, 22, 155], [21, 22, 25]
[21, 22, 155], [21, 22, 323]
[21, 22, 155], [21, 22, 95]
[21, 22, 155], [2, 21, 22]
[21, 22, 155], [21, 22, 167]
